OrderID,Customer_ID,Payment,Quantity,Category,Created_At
TB87309,C7445,872,3,Home,2024/07/08
TB87310,C9185,813,4,Home,2024/05/02
TB87311,C5436,370,2,Electronics,2025/03/26
TB87312,C8664,1812,1,Clothing,2025/07/30
TB87313,C2294,1177,5,Home,2024/12/13
TB87314,C5165,1711,4,Clothing,2024/03/21
TB87315,C3700,999,4,Home,2024/09/29
TB87316,C5229,1829,1,Electronics,2025/11/23
TB87317,C8215,1049,1,Electronics,2024/01/17
TB87318,C7904,1849,2,Home,2025/05/06
TB87319,C8184,1710,3,Home,2024/06/23
TB87320,C1215,1160,5,Books,2025/07/11
TB87321,C2295,441,3,Books,2024/09/07
TB87322,C2277,1447,5,Clothing,2025/05/09
TB87323,C5144,312,1,Electronics,2025/01/20
TB87324,C9869,1883,2,Books,2025/03/11
TB87325,C6038,1777,3,Books,2024/06/29
TB87326,C8757,1913,3,Clothing,2024/03/19
TB87327,C2534,1335,1,Books,2024/11/07
TB87328,C8623,458,3,Home,2024/11/21
TB87329,C3297,942,5,Home,2024/08/23
TB87330,C4330,1053,2,Home,2024/06/05
TB87331,C7909,1562,5,Home,2024/09/04
TB87332,C9153,1262,4,Books,2025/03/04
TB87333,C4695,1843,2,Food,2024/04/25
TB87334,C3338,218,3,Electronics,2025/09/16
TB87335,C1687,1571,3,Electronics,2024/03/05
TB87336,C1302,1034,2,Electronics,2024/07/10
TB87337,C7860,1916,1,Toys,2024/01/18
TB87338,C3757,677,4,Books,2024/06/14
TB87339,C5545,1488,5,Books,2024/10/02
TB87340,C5623,1862,5,Electronics,2025/12/07
TB87341,C6117,1310,5,Books,2024/07/10
TB87342,C7361,1783,5,Toys,2024/03/08
TB87343,C7164,952,3,Clothing,2025/06/08
TB87344,C9771,480,5,Books,2024/04/28
TB87345,C2506,1622,2,Books,2025/03/27
TB87346,C9145,857,5,Toys,2025/07/12
TB87347,C3429,794,2,Toys,2025/06/04
TB87348,C7656,1536,1,Toys,2025/02/15
TB87349,C2900,1621,2,Clothing,2024/10/30
TB87350,C5974,99,5,Clothing,2025/05/11
TB87351,C2336,552,4,Books,2024/11/12
TB87352,C8670,717,2,Electronics,2024/11/28
TB87353,C1025,673,1,Food,2025/11/03
TB87354,C7047,310,3,Home,2024/09/18
TB87355,C6086,1800,4,Clothing,2025/12/08
TB87356,C1429,339,3,Home,2024/05/15
TB87357,C5578,603,2,Food,2024/08/31
TB87358,C8035,734,5,Books,2024/11/12
TB87359,C4384,1600,2,Clothing,2024/05/15
TB87360,C2782,92,3,Home,2025/03/15
TB87361,C7180,655,3,Food,2025/06/08
TB87362,C7692,1898,1,Clothing,2025/07/06
TB87363,C1404,554,2,Food,2025/06/25
TB87364,C5659,238,3,Books,2025/05/22
TB87365,C1497,226,1,Food,2025/12/07
TB87366,C8154,1458,4,Toys,2025/08/24
TB87367,C2504,1047,4,Electronics,2025/04/29
TB87368,C7165,1798,2,Books,2024/09/11
TB87369,C3365,1324,2,Clothing,2024/01/09
TB87370,C9974,1081,4,Food,2025/04/27
TB87371,C1629,678,5,Food,2024/03/28
TB87372,C3906,712,3,Food,2025/10/06
TB87373,C9236,353,5,Electronics,2024/08/30
TB87374,C9289,363,3,Books,2025/05/24
TB87375,C9663,159,5,Home,2024/06/14
TB87376,C4954,905,4,Electronics,2025/12/24
TB87377,C4646,647,1,Electronics,2025/08/07
TB87378,C4195,488,1,Toys,2024/10/04
TB87379,C7384,891,5,Clothing,2024/06/12
TB87380,C2685,847,5,Clothing,2024/07/01
TB87381,C9326,291,3,Food,2025/01/04
TB87382,C2255,1776,4,Home,2025/01/22
TB87383,C2324,1661,3,Clothing,2025/01/09
TB87384,C7964,192,1,Home,2025/03/22
TB87385,C4098,818,1,Toys,2025/06/19
TB87386,C1691,219,2,Books,2025/01/02
TB87387,C4438,1871,1,Home,2025/04/18
TB87388,C4418,1689,3,Home,2025/04/27
TB87389,C3757,936,2,Books,2024/09/25
TB87390,C8697,1253,2,Home,2024/10/29
TB87391,C6458,687,2,Electronics,2025/09/08
TB87392,C9639,1818,2,Clothing,2025/04/03
TB87393,C4908,1543,3,Books,2025/01/20
TB87394,C1473,376,2,Electronics,2025/02/28
TB87395,C2468,167,5,Food,2024/12/18
TB87396,C2963,102,2,Books,2025/09/24
TB87397,C5055,257,5,Food,2024/03/30
TB87398,C5700,365,5,Clothing,2025/12/15
TB87399,C8650,497,2,Electronics,2025/02/01
TB87400,C7072,1793,1,Toys,2024/05/29
TB87401,C6723,1746,3,Home,2024/11/14
TB87402,C7045,845,4,Books,2024/11/15
TB87403,C9766,1807,1,Clothing,2024/08/15
TB87404,C5858,556,1,Toys,2025/11/07
TB87405,C5796,1643,5,Food,2025/02/28
TB87406,C7817,1220,3,Books,2024/10/17
TB87407,C5808,1582,1,Clothing,2025/08/12
TB87408,C3065,1068,2,Home,2025/04/19
TB87409,C5088,1122,5,Home,2024/08/10
TB87410,C5021,101,4,Clothing,2024/12/05
TB87411,C9776,1054,4,Clothing,2025/09/29
TB87412,C9161,398,1,Electronics,2025/08/19
TB87413,C2255,1572,1,Electronics,2024/08/20
TB87414,C9104,1049,3,Home,2024/07/12
TB87415,C5914,1305,2,Food,2025/12/05
TB87416,C5850,109,2,Clothing,2025/06/29
TB87417,C2078,706,1,Toys,2024/10/23
TB87418,C9265,1097,4,Electronics,2024/08/04
TB87419,C1804,292,3,Books,2025/03/16
TB87420,C7248,354,5,Clothing,2025/11/30
TB87421,C1049,1558,2,Food,2025/10/22
TB87422,C2457,2000,3,Books,2024/05/07
TB87423,C1504,401,3,Books,2025/10/31
TB87424,C7615,1311,3,Toys,2024/07/05
TB87425,C8746,494,1,Toys,2024/07/29
TB87426,C6806,658,3,Food,2025/06/08
TB87427,C1506,1785,2,Home,2025/08/05
TB87428,C3882,64,4,Food,2026/01/01
TB87429,C7002,581,2,Toys,2024/03/19
TB87430,C9191,895,2,Electronics,2025/06/11
TB87431,C7981,1344,4,Food,2024/07/13
TB87432,C7295,1318,4,Food,2024/08/15
TB87433,C5455,326,1,Food,2024/12/21
TB87434,C8582,1377,4,Books,2024/09/01
TB87435,C5507,1745,4,Home,2025/05/29
TB87436,C8870,655,1,Electronics,2025/06/16
TB87437,C4951,703,2,Books,2024/05/01
TB87438,C9791,487,5,Clothing,2024/10/06
TB87439,C3630,1516,4,Toys,2025/10/07
TB87440,C2074,595,3,Home,2024/05/18
TB87441,C7611,1069,1,Home,2025/01/27
TB87442,C4571,1679,2,Books,2025/12/20
TB87443,C1095,386,4,Clothing,2024/06/18
TB87444,C1778,98,2,Food,2025/02/27
TB87445,C4475,162,1,Home,2024/04/17
TB87446,C3391,166,2,Food,2024/02/25
TB87447,C1531,857,5,Toys,2025/03/10
TB87448,C1290,1319,2,Food,2025/06/12
TB87449,C8602,962,1,Electronics,2024/08/21
TB87450,C2453,1265,4,Home,2025/10/05
TB87451,C1305,1985,3,Food,2025/03/10
TB87452,C7706,620,3,Electronics,2025/10/27
TB87453,C3582,1117,1,Electronics,2024/05/28
TB87454,C8227,1928,4,Food,2025/01/21
TB87455,C1879,1222,5,Electronics,2025/05/26
TB87456,C6439,1779,4,Clothing,2025/05/08
TB87457,C9577,1867,5,Books,2024/07/20
TB87458,C5684,740,2,Books,2025/09/18
TB87459,C6416,974,3,Food,2024/04/28
TB87460,C3047,1888,3,Home,2025/12/09
TB87461,C3094,273,3,Clothing,2025/01/12
TB87462,C4178,928,4,Books,2024/10/22
TB87463,C6257,294,3,Food,2024/09/21
TB87464,C5772,602,2,Home,2024/10/04
TB87465,C6940,358,3,Toys,2025/10/27
TB87466,C2783,1943,5,Books,2025/06/11
TB87467,C1133,408,2,Clothing,2025/01/03
TB87468,C5540,284,2,Electronics,2024/11/17
TB87469,C2286,1061,3,Books,2025/04/27
TB87470,C8365,326,3,Electronics,2025/01/17
TB87471,C8003,248,5,Toys,2025/05/22
TB87472,C1893,1852,5,Toys,2024/07/26
TB87473,C2547,531,4,Electronics,2024/12/30
TB87474,C9218,1743,4,Electronics,2024/05/26
TB87475,C4212,1376,5,Books,2025/12/09
TB87476,C5919,324,2,Clothing,2024/09/27
TB87477,C6616,1487,1,Food,2025/03/14
TB87478,C4733,1006,4,Food,2025/06/15
TB87479,C9933,1208,1,Food,2024/11/10
TB87480,C7032,736,3,Home,2025/05/17
TB87481,C3030,659,1,Books,2024/12/28
TB87482,C4642,1127,3,Home,2024/08/24
TB87483,C5422,219,2,Toys,2025/10/09
TB87484,C3322,256,3,Electronics,2024/09/12
TB87485,C9827,1389,5,Home,2024/08/06
TB87486,C6198,748,4,Electronics,2024/04/18
TB87487,C9243,1098,2,Toys,2025/09/21
TB87488,C5789,1869,5,Toys,2024/06/24
TB87489,C2879,1768,2,Toys,2025/10/26
TB87490,C5597,578,1,Electronics,2025/05/02
TB87491,C3608,1868,5,Toys,2024/03/28
TB87492,C7705,61,5,Toys,2024/01/10
TB87493,C5435,356,3,Home,2024/09/25
TB87494,C1624,609,1,Clothing,2025/02/24
TB87495,C9651,1552,1,Home,2024/07/16
TB87496,C5601,1852,3,Food,2024/02/22
TB87497,C5630,1755,1,Clothing,2024/03/25
TB87498,C8984,818,2,Toys,2025/07/26
TB87499,C2602,1594,4,Books,2025/09/08
TB87500,C5239,456,1,Home,2024/12/12
TB87501,C4892,534,1,Food,2024/01/03
TB87502,C8770,1467,2,Home,2025/03/20
TB87503,C9198,1724,2,Clothing,2025/11/07
TB87504,C9253,1435,3,Electronics,2024/05/09
TB87505,C5453,1092,1,Food,2024/11/22
TB87506,C4127,1101,4,Toys,2024/05/12
TB87507,C4100,710,5,Food,2025/07/26
TB87508,C6584,770,3,Books,2025/03/28
TB87509,C9470,284,5,Toys,2025/07/30
TB87510,C1020,978,1,Home,2025/05/10
TB87511,C6834,1627,5,Books,2025/12/07
TB87512,C9551,162,4,Electronics,2024/05/23
TB87513,C3600,1104,3,Toys,2024/08/23
TB87514,C7500,1478,5,Home,2025/12/11
TB87515,C5913,720,3,Books,2024/03/13
TB87516,C1049,1694,3,Toys,2025/12/19
TB87517,C5048,676,3,Books,2024/10/18
TB87518,C5185,607,5,Electronics,2025/02/25
TB87519,C9021,1249,1,Home,2024/12/24
TB87520,C9814,1671,3,Home,2024/05/18
TB87521,C4469,1073,3,Books,2024/12/03
TB87522,C6743,1600,4,Toys,2024/09/27
TB87523,C4497,216,5,Electronics,2024/04/19
TB87524,C7059,1047,3,Toys,2024/08/29
TB87525,C1998,1237,4,Toys,2024/06/16
TB87526,C7066,1169,2,Clothing,2024/07/04
TB87527,C6810,462,4,Toys,2024/08/24
TB87528,C1977,1235,3,Clothing,2025/06/01
TB87529,C7354,84,3,Clothing,2024/07/24
TB87530,C8279,1415,2,Electronics,2024/11/01
TB87531,C5463,1411,5,Clothing,2025/12/12
TB87532,C2965,1330,3,Home,2025/01/12
TB87533,C8854,367,5,Books,2025/09/17
TB87534,C5639,527,2,Books,2025/06/05
TB87535,C1029,1737,4,Food,2025/12/09
TB87536,C3024,1367,5,Electronics,2024/02/04
TB87537,C2698,1062,1,Food,2024/08/11
TB87538,C7301,1562,5,Food,2024/09/09
TB87539,C3954,1309,1,Books,2024/09/30
TB87540,C6288,1005,2,Food,2024/05/29
TB87541,C1302,800,2,Electronics,2024/03/13
TB87542,C2749,1551,3,Books,2025/03/18
TB87543,C1719,1806,1,Home,2024/01/25
TB87544,C2813,691,5,Electronics,2025/12/02
TB87545,C5209,1697,1,Clothing,2024/03/10
TB87546,C9647,1566,3,Food,2025/12/10
TB87547,C3354,572,4,Books,2025/02/13
TB87548,C5872,1016,3,Clothing,2024/08/27
TB87549,C3266,899,5,Toys,2024/12/14
TB87550,C9815,576,3,Home,2024/09/08
TB87551,C3134,1362,3,Clothing,2024/09/02
TB87552,C7930,1380,1,Clothing,2025/11/20
TB87553,C8160,1715,5,Toys,2024/06/07
TB87554,C7649,1227,5,Books,2024/11/26
TB87555,C4515,624,2,Home,2024/03/24
TB87556,C4492,1593,3,Clothing,2024/12/15
TB87557,C6524,1297,3,Toys,2024/05/08
TB87558,C8110,1396,2,Books,2025/04/06
TB87559,C4867,1536,4,Electronics,2025/07/03
TB87560,C4527,115,3,Books,2024/06/30
TB87561,C1707,134,4,Clothing,2024/08/01
TB87562,C3335,1088,1,Toys,2025/11/17
TB87563,C5425,164,3,Clothing,2024/08/03
TB87564,C3213,448,4,Food,2024/05/24
TB87565,C9985,548,3,Toys,2025/03/08
TB87566,C4203,1718,1,Food,2024/12/09
TB87567,C1258,1460,4,Books,2025/09/19
TB87568,C9366,585,5,Clothing,2024/04/30
TB87569,C3652,913,2,Home,2024/12/21
TB87570,C4379,998,4,Home,2025/07/26
TB87571,C7831,1108,3,Clothing,2025/11/28
TB87572,C1995,959,5,Electronics,2025/12/09
TB87573,C3960,1171,5,Food,2024/07/17
TB87574,C9062,1680,5,Electronics,2024/10/28
TB87575,C9001,436,1,Clothing,2025/08/11
TB87576,C1366,1292,4,Books,2025/01/31
TB87577,C2659,1464,1,Toys,2024/05/21
TB87578,C7100,221,2,Food,2025/03/21
TB87579,C1147,1552,2,Electronics,2024/05/31
TB87580,C4131,519,4,Home,2024/01/21
TB87581,C6141,1185,2,Electronics,2024/05/24
TB87582,C9934,1722,2,Electronics,2025/12/17
TB87583,C3398,857,1,Books,2024/05/30
TB87584,C1659,1305,3,Home,2024/03/01
TB87585,C3042,1894,4,Toys,2025/12/16
TB87586,C6641,2000,5,Clothing,2024/04/10
TB87587,C5482,1236,3,Electronics,2025/03/04
TB87588,C6994,1217,2,Food,2025/06/28
TB87589,C7904,1222,4,Books,2024/05/04
TB87590,C8144,507,3,Clothing,2025/06/28
TB87591,C8392,1523,5,Home,2024/06/07
TB87592,C2729,1135,3,Electronics,2024/06/25
TB87593,C2508,930,3,Books,2024/10/14
TB87594,C2759,741,3,Food,2025/03/19
TB87595,C5762,601,5,Clothing,2024/06/17
TB87596,C2503,973,2,Books,2024/10/09
TB87597,C5928,939,2,Electronics,2024/11/04
TB87598,C4129,1279,5,Electronics,2025/02/13
TB87599,C8720,1400,1,Books,2025/09/21
TB87600,C2566,1914,4,Toys,2024/12/11
TB87601,C2674,644,4,Home,2024/01/22
TB87602,C4662,709,2,Electronics,2025/07/14
TB87603,C3884,1443,3,Electronics,2025/07/21
TB87604,C1038,331,5,Toys,2024/02/11
TB87605,C1674,220,5,Food,2025/07/02
TB87606,C7079,244,4,Toys,2024/11/14
TB87607,C4614,102,2,Electronics,2025/01/11
TB87608,C7465,1791,2,Food,2025/05/15
TB87609,C7062,86,4,Home,2025/02/25
TB87610,C8525,575,3,Home,2024/03/17
TB87611,C9954,543,4,Clothing,2025/02/08
TB87612,C4912,1288,3,Home,2025/06/08
TB87613,C9336,1326,4,Food,2024/05/01
TB87614,C7278,997,3,Home,2024/08/18
TB87615,C9159,476,5,Home,2025/03/24
TB87616,C7511,504,1,Toys,2025/07/10
TB87617,C4510,587,3,Clothing,2024/06/28
TB87618,C9972,1230,5,Home,2024/05/15
TB87619,C9657,366,3,Food,2025/02/11
TB87620,C6443,1416,1,Toys,2025/03/04
TB87621,C7004,1953,1,Books,2024/02/01
TB87622,C8082,625,5,Clothing,2024/06/19
TB87623,C7777,420,2,Home,2025/09/17
TB87624,C1014,660,5,Electronics,2024/01/08
TB87625,C9406,187,4,Home,2024/09/17
TB87626,C5469,457,2,Home,2025/05/03
TB87627,C3079,52,3,Electronics,2024/08/20
TB87628,C5749,315,2,Clothing,2025/03/15
TB87629,C9313,673,5,Toys,2025/12/24
TB87630,C3746,1691,1,Home,2024/09/19
TB87631,C1619,105,5,Electronics,2024/10/16
TB87632,C4208,118,1,Books,2025/08/06
TB87633,C5186,475,1,Electronics,2025/03/18
TB87634,C5885,1608,5,Electronics,2024/03/10
TB87635,C9264,1115,5,Books,2024/09/25
TB87636,C6234,419,3,Clothing,2024/03/30
TB87637,C6024,348,5,Electronics,2025/10/20
TB87638,C8276,342,3,Food,2025/03/02
TB87639,C6423,1320,4,Toys,2025/07/10
TB87640,C6189,1870,4,Books,2025/06/06
TB87641,C3981,675,2,Electronics,2025/11/12
TB87642,C3193,1369,3,Home,2024/11/29
TB87643,C6214,1350,2,Electronics,2024/01/02
TB87644,C7698,1431,5,Clothing,2025/12/23
TB87645,C5688,217,2,Electronics,2025/07/24
TB87646,C7913,641,5,Clothing,2025/08/01
TB87647,C8734,1319,4,Electronics,2024/07/17
TB87648,C8442,928,2,Books,2024/01/22
TB87649,C6303,1772,5,Toys,2024/10/11
TB87650,C7027,1690,1,Clothing,2024/08/05
TB87651,C3751,1144,3,Clothing,2025/12/06
TB87652,C6145,1887,4,Electronics,2025/03/16
TB87653,C3455,462,3,Toys,2024/06/27
TB87654,C3249,523,5,Home,2025/04/26
TB87655,C9370,601,4,Food,2024/10/24
TB87656,C4988,1492,4,Food,2024/09/05
TB87657,C5538,1417,5,Home,2024/04/12
TB87658,C7073,1191,4,Electronics,2024/01/28
TB87659,C2780,1887,4,Food,2024/02/16
TB87660,C3146,1609,3,Clothing,2024/06/12
TB87661,C7983,682,5,Books,2024/12/13
TB87662,C2144,473,4,Clothing,2025/10/01
TB87663,C5963,1157,1,Books,2024/08/19
TB87664,C1481,154,4,Books,2024/11/05
TB87665,C8031,1717,1,Clothing,2024/12/21
TB87666,C9817,1605,4,Clothing,2025/09/01
TB87667,C8422,1843,4,Food,2025/08/12
TB87668,C5100,1956,3,Clothing,2025/09/20
TB87669,C2717,1705,4,Clothing,2025/10/29
TB87670,C7987,1277,3,Food,2024/12/18
TB87671,C2731,1780,4,Food,2025/12/04
TB87672,C1534,1943,5,Food,2025/12/12
TB87673,C1990,1491,1,Home,2025/10/16
TB87674,C4618,948,4,Toys,2024/10/22
TB87675,C7726,245,1,Books,2025/08/22
TB87676,C5904,1948,3,Clothing,2024/07/05
TB87677,C9464,1582,1,Clothing,2025/10/02
TB87678,C2209,1426,3,Books,2025/04/14
TB87679,C5941,443,5,Books,2025/04/27
TB87680,C9054,1339,1,Books,2025/09/19
TB87681,C8536,1041,4,Books,2025/02/12
TB87682,C6573,1158,3,Books,2024/03/21
TB87683,C5806,849,2,Clothing,2024/05/26
TB87684,C3996,1015,1,Food,2024/07/19
TB87685,C1304,1495,2,Books,2025/04/16
TB87686,C7902,1693,2,Electronics,2024/06/01
TB87687,C5076,1704,2,Home,2024/10/19
TB87688,C3072,935,2,Toys,2025/01/10
TB87689,C4862,1845,4,Food,2025/09/18
TB87690,C4040,988,5,Food,2025/04/10
TB87691,C4754,1956,1,Toys,2025/05/25
TB87692,C3179,663,5,Clothing,2024/06/29
TB87693,C5923,1636,3,Food,2024/01/22
TB87694,C7467,1048,1,Food,2025/11/01
TB87695,C1261,809,4,Books,2024/11/16
TB87696,C9133,375,2,Toys,2024/04/30
TB87697,C2665,1450,4,Clothing,2024/05/26
TB87698,C8609,1801,1,Books,2025/03/24
TB87699,C5474,1521,3,Home,2024/04/04
TB87700,C1430,1345,5,Food,2024/02/05
TB87701,C7605,1423,1,Toys,2024/05/14
TB87702,C4216,1205,5,Books,2025/06/06
TB87703,C5223,1865,1,Home,2025/10/09
TB87704,C6786,1993,2,Toys,2024/04/22
TB87705,C2946,1261,2,Books,2025/10/22
TB87706,C2225,219,4,Clothing,2025/06/07
TB87707,C3941,392,3,Toys,2025/05/31
TB87708,C3940,1728,5,Home,2025/05/10
TB87709,C8446,1722,5,Books,2024/12/07
TB87710,C4900,257,4,Books,2024/09/30
TB87711,C7562,845,5,Electronics,2025/03/21
TB87712,C6247,871,4,Toys,2025/11/27
TB87713,C4478,1939,2,Clothing,2024/01/11
TB87714,C9416,158,2,Toys,2024/10/16
TB87715,C7307,85,3,Electronics,2024/12/11
TB87716,C3859,1975,1,Food,2025/08/21
TB87717,C9023,1965,1,Home,2024/05/21
TB87718,C7149,574,2,Books,2024/08/01
TB87719,C7518,514,5,Home,2024/10/22
TB87720,C6497,169,3,Home,2024/10/06
TB87721,C2941,75,5,Food,2025/07/25
TB87722,C7489,266,3,Books,2025/04/01
TB87723,C8025,1407,2,Home,2025/11/27
TB87724,C5061,1250,2,Toys,2025/01/31
TB87725,C4288,1498,2,Books,2025/10/12
TB87726,C7104,160,2,Clothing,2024/10/06
TB87727,C3883,1571,4,Electronics,2025/02/23
TB87728,C5247,1109,5,Food,2025/05/27
TB87729,C1905,1119,3,Food,2024/01/21
TB87730,C5226,1191,3,Toys,2024/09/22
TB87731,C7311,1517,3,Food,2024/10/25
TB87732,C3489,188,5,Clothing,2025/01/02
TB87733,C2425,830,1,Clothing,2024/03/31
TB87734,C7405,614,1,Home,2024/05/20
TB87735,C1246,1078,2,Clothing,2025/01/12
TB87736,C9646,885,2,Toys,2025/08/24
TB87737,C5503,403,4,Clothing,2025/06/24
TB87738,C9426,1979,3,Home,2025/01/31
TB87739,C6885,1917,5,Food,2024/04/01
TB87740,C1649,525,3,Electronics,2024/02/23
TB87741,C1427,551,5,Electronics,2025/06/08
TB87742,C6681,1605,5,Toys,2025/06/02
TB87743,C8852,1442,4,Electronics,2024/03/18
TB87744,C8629,1300,4,Food,2025/02/13
TB87745,C1216,1633,3,Electronics,2024/02/07
TB87746,C5119,728,4,Toys,2024/07/28
TB87747,C3884,891,2,Home,2024/04/20
TB87748,C8139,1315,3,Home,2024/09/29
TB87749,C5825,278,2,Electronics,2024/09/30
TB87750,C1844,1783,3,Home,2025/04/01
TB87751,C5987,1870,2,Home,2025/11/23
TB87752,C6976,1380,2,Clothing,2024/03/09
TB87753,C7877,1173,1,Food,2024/10/19
TB87754,C6774,1403,4,Home,2024/10/06
TB87755,C1369,168,4,Clothing,2024/11/29
TB87756,C3463,1991,3,Electronics,2024/06/10
TB87757,C7430,724,2,Food,2024/10/05
TB87758,C4649,845,4,Home,2025/04/12
TB87759,C5389,1973,5,Toys,2025/06/08
TB87760,C2678,199,4,Electronics,2024/02/23
TB87761,C1240,1720,2,Clothing,2025/04/21
TB87762,C7213,582,5,Clothing,2024/01/24
TB87763,C5191,560,5,Home,2025/04/09
TB87764,C8273,1594,4,Food,2025/05/25
TB87765,C4182,710,5,Food,2024/01/09
TB87766,C1968,896,1,Toys,2025/03/04
TB87767,C3470,710,1,Food,2024/08/06
TB87768,C2643,1168,5,Food,2025/08/08
TB87769,C9100,1157,5,Electronics,2024/01/23
TB87770,C9154,1677,3,Books,2025/03/31
TB87771,C4148,440,4,Electronics,2024/11/05
TB87772,C3924,749,5,Food,2025/02/03
TB87773,C9382,351,4,Toys,2025/05/23
TB87774,C4974,704,2,Electronics,2025/07/08
TB87775,C2014,834,5,Toys,2024/07/06
TB87776,C1315,1911,4,Toys,2024/01/12
TB87777,C6750,144,4,Toys,2025/09/06
TB87778,C3499,866,5,Home,2024/09/14
TB87779,C4660,411,1,Toys,2024/04/08
TB87780,C8773,1572,3,Toys,2024/12/14
TB87781,C7439,237,5,Food,2024/05/04
TB87782,C2158,1500,3,Toys,2025/12/09
TB87783,C9086,1834,4,Home,2024/05/29
TB87784,C3789,352,2,Home,2024/02/10
TB87785,C7372,1109,4,Toys,2024/01/04
TB87786,C9873,1427,1,Toys,2024/09/02
TB87787,C9074,710,4,Food,2025/09/03
TB87788,C3086,1589,4,Clothing,2025/03/14
TB87789,C7947,1341,3,Clothing,2025/07/09
TB87790,C9912,1349,2,Clothing,2024/04/06
TB87791,C7163,188,2,Books,2024/01/31
TB87792,C6458,1114,4,Clothing,2024/12/25
TB87793,C4635,1837,3,Electronics,2024/04/02
TB87794,C3472,379,5,Toys,2025/09/20
TB87795,C9040,1542,5,Toys,2024/09/10
TB87796,C4563,1621,5,Books,2025/05/29
TB87797,C7243,1376,1,Books,2025/08/22
TB87798,C7592,1444,5,Books,2025/05/25
TB87799,C4694,962,5,Toys,2024/05/21
TB87800,C5555,1267,3,Home,2025/02/01
TB87801,C5720,1546,1,Home,2024/11/11
TB87802,C7225,1264,3,Books,2024/07/01
TB87803,C2482,323,1,Books,2024/07/03
TB87804,C5360,678,5,Clothing,2024/12/25
TB87805,C8188,511,2,Books,2025/10/19
TB87806,C6127,1069,4,Electronics,2025/07/09
TB87807,C4481,939,5,Clothing,2024/03/26
TB87808,C2145,364,1,Food,2024/10/05
TB87809,C6258,168,3,Clothing,2025/12/05
TB87810,C1272,1416,1,Books,2025/06/20
TB87811,C9178,1129,1,Electronics,2024/01/27
TB87812,C1120,1110,5,Clothing,2025/10/23
TB87813,C3086,1827,4,Food,2025/10/12
TB87814,C5117,929,3,Food,2025/09/15
TB87815,C6073,156,1,Home,2024/03/25
TB87816,C2284,1782,5,Clothing,2024/08/03
TB87817,C8165,1073,3,Home,2025/02/18
TB87818,C6825,1833,2,Books,2024/09/28
TB87819,C1648,644,3,Clothing,2024/08/26
TB87820,C1327,1169,1,Clothing,2025/01/25
TB87821,C4571,1767,4,Home,2025/03/01
TB87822,C9144,1014,1,Electronics,2024/08/10
TB87823,C2317,1341,5,Home,2024/05/23
TB87824,C2713,297,2,Home,2024/08/13
TB87825,C9935,1068,5,Clothing,2024/01/13
TB87826,C7333,1430,1,Books,2025/02/27
TB87827,C5201,1083,2,Toys,2025/10/26
TB87828,C6954,1757,3,Home,2024/09/22
TB87829,C7319,464,3,Home,2024/08/27
TB87830,C1530,554,1,Electronics,2025/02/08
TB87831,C9407,1648,4,Books,2024/03/21
TB87832,C7806,1307,2,Clothing,2024/12/08
TB87833,C5333,1363,3,Books,2024/03/22
TB87834,C9181,1515,5,Clothing,2024/12/15
TB87835,C7176,716,2,Electronics,2025/06/14
TB87836,C2530,1453,3,Food,2024/07/02
TB87837,C5370,1118,2,Home,2025/10/17
TB87838,C9919,1468,2,Books,2025/09/08
TB87839,C4489,75,5,Books,2025/06/12
TB87840,C4899,1369,4,Electronics,2024/03/19
TB87841,C4335,978,5,Home,2025/10/14
TB87842,C5300,494,3,Home,2025/10/03
TB87843,C5929,859,2,Food,2025/02/28
TB87844,C4652,1610,3,Home,2024/04/07
TB87845,C2315,1354,1,Books,2024/09/24
TB87846,C2705,1002,5,Clothing,2024/08/13
TB87847,C2300,626,3,Clothing,2024/05/14
TB87848,C6192,445,2,Home,2025/05/06
TB87849,C7352,1493,3,Toys,2024/02/23
TB87850,C9301,819,1,Home,2025/12/04
TB87851,C8600,646,4,Electronics,2024/10/18
TB87852,C6455,671,1,Clothing,2025/07/06
TB87853,C6807,1521,5,Clothing,2025/09/17
TB87854,C1444,1036,1,Books,2024/07/29
TB87855,C2239,321,1,Food,2025/08/09
TB87856,C5499,560,5,Home,2024/08/16
TB87857,C5035,895,3,Food,2024/09/01
TB87858,C8094,979,3,Clothing,2024/02/11
TB87859,C9762,1238,4,Toys,2025/07/28
TB87860,C9965,273,4,Food,2025/04/01
TB87861,C3346,959,1,Home,2024/01/10
TB87862,C5588,1627,2,Home,2024/06/05
TB87863,C4674,141,5,Books,2024/01/19
TB87864,C2018,68,3,Toys,2024/11/19
TB87865,C1263,1478,4,Food,2024/02/05
TB87866,C7259,689,1,Food,2024/10/04
TB87867,C1631,1830,3,Books,2025/01/21
TB87868,C1516,1195,4,Clothing,2025/06/23
TB87869,C8488,1975,1,Books,2024/04/15
TB87870,C9466,247,3,Home,2024/08/05
TB87871,C8605,278,4,Toys,2024/03/21
TB87872,C4025,1430,4,Toys,2024/09/10
TB87873,C6156,1608,1,Toys,2025/08/05
TB87874,C5984,1558,5,Home,2024/02/14
TB87875,C3597,1405,5,Home,2024/02/06
TB87876,C8901,507,2,Toys,2024/09/13
TB87877,C8377,77,4,Home,2024/11/27
TB87878,C1119,543,5,Home,2025/02/05
TB87879,C9058,1731,4,Food,2024/01/28
TB87880,C6324,1748,4,Home,2024/10/07
TB87881,C4593,271,1,Clothing,2024/08/24
TB87882,C8527,1098,5,Food,2025/08/26
